id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
23761370,速度与激情7,,https://dou.img.lithub.cc/movie/23761370.jpg,2015-04-12(中国大陆),https://movie.douban.com/subject/23761370/,8.4,"动作,犯罪",,,,2020-08-23 00:37:32,2015 / 美国 中国大陆 日本 / 动作 犯罪 / 温子仁 / 范·迪塞尔 保罗·沃克
2268359,暮光之城,,https://dou.img.lithub.cc/movie/2268359.jpg,2009-11-25(中国大陆),https://movie.douban.com/subject/2268359/,7.6,"剧情,爱情,惊悚",,,,2020-08-23 00:37:23,2008 / 美国 / 剧情 爱情 惊悚 奇幻 / 凯瑟琳·哈德威克 / 克里斯汀·斯图尔特 罗伯特·帕丁森
1297518,九品芝麻官,,https://dou.img.lithub.cc/movie/1297518.jpg,1994-03-31(中国香港),https://movie.douban.com/subject/1297518/,8.8,"剧情,喜剧,古装",,,,2020-08-23 00:37:08,1994 / 中国香港 / 剧情 喜剧 古装 / 王晶 / 周星驰 吴孟达
4305436,志明与春娇,,https://dou.img.lithub.cc/movie/4305436.jpg,2010-06-18(中国大陆),https://movie.douban.com/subject/4305436/,7.9,"剧情,喜剧,爱情",,,,2020-08-23 00:36:51,2010 / 中国香港 / 剧情 喜剧 爱情 / 彭浩翔 / 杨千嬅 余文乐
5045678,大鱼海棠,,https://dou.img.lithub.cc/movie/5045678.jpg,2016-07-08(中国大陆),https://movie.douban.com/subject/5045678/,7,"剧情,动画,奇幻",,,,2020-08-23 00:36:49,2016 / 中国大陆 / 剧情 动画 奇幻 / 梁旋 张春 / 季冠霖 苏尚卿
6390823,美国队长2,,https://dou.img.lithub.cc/movie/6390823.jpg,2014-04-04(中国大陆),https://movie.douban.com/subject/6390823/,8,"动作,科幻,惊悚",,,,2020-08-23 00:36:31,2014 / 美国 / 动作 科幻 惊悚 冒险 / 安东尼·罗素 乔·罗素 / 克里斯·埃文斯 斯嘉丽·约翰逊
6560058,雷神2：黑暗世界,,https://dou.img.lithub.cc/movie/6560058.jpg,2013-11-08(中国大陆),https://movie.douban.com/subject/6560058/,7.4,"动作,奇幻,冒险",,,,2020-08-23 00:36:29,2013 / 美国 / 动作 奇幻 冒险 / 阿兰·泰勒 / 克里斯·海姆斯沃斯 娜塔莉·波特曼
3231742,钢铁侠3,,https://dou.img.lithub.cc/movie/3231742.jpg,2013-05-01(中国大陆),https://movie.douban.com/subject/3231742/,7.9,"动作,科幻",,,,2020-08-23 00:36:27,2013 / 美国 中国大陆 / 动作 科幻 / 沙恩·布莱克 / 小罗伯特·唐尼 格温妮斯·帕特洛
2138838,美国队长,,https://dou.img.lithub.cc/movie/2138838.jpg,2011-09-09(中国大陆),https://movie.douban.com/subject/2138838/,7.2,"动作,科幻,冒险",,,,2020-08-23 00:36:26,2011 / 美国 / 动作 科幻 冒险 / 乔·庄斯顿 / 克里斯·埃文斯 海莉·阿特维尔
1866471,雷神,,https://dou.img.lithub.cc/movie/1866471.jpg,2011-05-08(中国大陆),https://movie.douban.com/subject/1866471/,7.2,"动作,奇幻,冒险",,,,2020-08-23 00:36:25,2011 / 美国 / 动作 奇幻 冒险 / 肯尼思·布拉纳 / 克里斯·海姆斯沃斯 娜塔莉·波特曼
3066739,钢铁侠2,,https://dou.img.lithub.cc/movie/3066739.jpg,2010-05-07(中国大陆),https://movie.douban.com/subject/3066739/,7.7,"动作,科幻,冒险",,,,2020-08-23 00:36:23,2010 / 美国 / 动作 科幻 冒险 / 乔恩·费儒 / 小罗伯特·唐尼 格温妮斯·帕特洛
1866475,无敌浩克,,https://dou.img.lithub.cc/movie/1866475.jpg,2008-08-20(中国大陆),https://movie.douban.com/subject/1866475/,7.1,"动作,科幻,惊悚",,,,2020-08-23 00:36:22,2008 / 美国 / 动作 科幻 惊悚 / 路易斯·莱特里尔 / 爱德华·诺顿 丽芙·泰勒
1432146,钢铁侠,,https://dou.img.lithub.cc/movie/1432146.jpg,2008-04-30(中国大陆),https://movie.douban.com/subject/1432146/,8.4,"动作,科幻,惊悚",,,,2020-08-23 00:36:20,2008 / 美国 / 动作 科幻 惊悚 冒险 / 乔恩·费儒 / 小罗伯特·唐尼 格温妮斯·帕特洛
10741834,复仇者联盟2：奥创纪元,,https://dou.img.lithub.cc/movie/10741834.jpg,2015-05-12(中国大陆),https://movie.douban.com/subject/10741834/,7.5,"动作,科幻,奇幻",,,,2020-08-23 00:36:11,2015 / 美国 / 动作 科幻 奇幻 冒险 / 乔斯·韦登 / 小罗伯特·唐尼 克里斯·埃文斯
7065154,银河护卫队,,https://dou.img.lithub.cc/movie/7065154.jpg,2014-10-10(中国大陆),https://movie.douban.com/subject/7065154/,8.1,"动作,科幻,冒险",,,,2020-08-23 00:36:07,2014 / 美国 / 动作 科幻 冒险 / 詹姆斯·古恩 / 克里斯·帕拉特 佐伊·索尔达娜
24404677,超体,,https://dou.img.lithub.cc/movie/24404677.jpg,2014-10-24(中国大陆),https://movie.douban.com/subject/24404677/,7.5,"动作,科幻",,,,2020-08-23 00:36:05,2014 / 法国 德国 中国台湾 加拿大 美国 英国 / 动作 科幻 / 吕克·贝松 / 斯嘉丽·约翰逊 摩根·弗里曼
6517421,惊天魔盗团,,https://dou.img.lithub.cc/movie/6517421.jpg,2013-10-10(中国大陆),https://movie.douban.com/subject/6517421/,7.8,"剧情,悬疑,犯罪",,,,2020-08-23 00:36:03,2013 / 美国 法国 / 剧情 悬疑 犯罪 / 路易斯·莱特里尔 / 杰西·艾森伯格 艾拉·菲舍尔
25723907,捉妖记,,https://dou.img.lithub.cc/movie/25723907.jpg,2015-07-16(中国大陆),https://movie.douban.com/subject/25723907/,6.7,"喜剧,奇幻,古装",,,,2020-08-23 00:36:02,2015 / 中国大陆 中国香港 / 喜剧 奇幻 古装 / 许诚毅 / 白百何 井柏然
27133303,超时空同居,,https://dou.img.lithub.cc/movie/27133303.jpg,2018-05-18(中国大陆),https://movie.douban.com/subject/27133303/,6.8,"喜剧,爱情,奇幻",,,,2020-08-23 00:35:49,2018 / 中国大陆 / 喜剧 爱情 奇幻 / 苏伦 / 雷佳音 佟丽娅
6973376,致我们终将逝去的青春,,https://dou.img.lithub.cc/movie/6973376.jpg,2013-04-26(中国大陆),https://movie.douban.com/subject/6973376/,6.5,"剧情,爱情",,,,2020-08-23 00:35:35,2013 / 中国大陆 / 剧情 爱情 / 杨子姗 赵又廷
1783457,功夫熊猫,,https://dou.img.lithub.cc/movie/1783457.jpg,2008-06-20(中国大陆),https://movie.douban.com/subject/1783457/,8.2,"喜剧,动作,动画",,,,2020-08-23 00:35:16,2008 / 美国 / 喜剧 动作 动画 冒险 / 马克·奥斯本 约翰·斯蒂文森 / 杰克·布莱克 达斯汀·霍夫曼
2043546,秒速5厘米,,https://dou.img.lithub.cc/movie/2043546.jpg,2007-03-03(日本),https://movie.douban.com/subject/2043546/,8.3,"剧情,爱情,动画",,,,2020-08-23 00:34:45,2007 / 日本 / 剧情 爱情 动画 / 新海诚 / 水桥研二 近藤好美
26366465,我的少女时代,,https://dou.img.lithub.cc/movie/26366465.jpg,2015-11-19(中国大陆),https://movie.douban.com/subject/26366465/,7.8,"喜剧,爱情",,,,2020-08-23 00:34:39,2015 / 中国台湾 / 喜剧 爱情 / 陈玉珊 / 宋芸桦 王大陆
4237879,人在囧途,,https://dou.img.lithub.cc/movie/4237879.jpg,2010-06-04(中国大陆),https://movie.douban.com/subject/4237879/,7.9,喜剧,,,,2020-08-23 00:34:23,2010 / 中国大陆 / 喜剧 / 叶伟民 / 徐峥 王宝强
25827935,七月与安生,,https://dou.img.lithub.cc/movie/25827935.jpg,2016-09-14(中国大陆),https://movie.douban.com/subject/25827935/,7.5,"剧情,爱情",,,,2020-08-23 00:34:12,2016 / 中国大陆 中国香港 / 剧情 爱情 / 曾国祥 / 周冬雨 马思纯
5308265,西游降魔篇,,https://dou.img.lithub.cc/movie/5308265.jpg,2013-02-10(中国大陆),https://movie.douban.com/subject/5308265/,7.2,"喜剧,奇幻,冒险",,,,2020-08-23 00:34:07,2013 / 中国大陆 中国香港 / 喜剧 奇幻 冒险 / 周星驰 郭子健 / 文章 舒淇
1292656,心灵捕手,,https://dou.img.lithub.cc/movie/1292656.jpg,1997-12-05(美国),https://movie.douban.com/subject/1292656/,9,剧情,,,,2020-08-23 00:34:04,1997 / 美国 / 剧情 / 格斯·范·桑特 / 马特·达蒙 罗宾·威廉姆斯
